region,year,genres,count
North America,1944,Supernatural,1
North America,1944,Surrealism,1
North America,1944,Suspense,8
North America,1944,Swashbuckler films,1
North America,1944,Thriller,28
North America,1944,War film,41
North America,1944,Western,33
North America,1945,Action,27
North America,1945,Action/Adventure,14
North America,1945,Addiction Drama,1
North America,1945,Adventure,24
North America,1945,Americana,1
North America,1945,Animal Picture,4
North America,1945,Animated Musical,2
North America,1945,Animated cartoon,1
North America,1945,Animation,12
North America,1945,B-Western,3
North America,1945,B-movie,1
North America,1945,Backstage Musical,1
North America,1945,Biographical film,5
North America,1945,Biography,2
North America,1945,Biopic [feature],5
North America,1945,Black-and-white,76
North America,1945,Childhood Drama,1
North America,1945,Children's/Family,3
North America,1945,Christmas movie,2
North America,1945,Combat Films,5
North America,1945,Comedy,67
North America,1945,Comedy Thriller,1
North America,1945,Comedy film,10
North America,1945,Comedy of Errors,1
North America,1945,Comedy-drama,1
North America,1945,Coming of age,2
North America,1945,Costume drama,1
North America,1945,Courtroom Drama,1
North America,1945,Creature Film,1
North America,1945,Crime Comedy,3
North America,1945,Crime Drama,7
North America,1945,Crime Fiction,31
North America,1945,Crime Thriller,17
North America,1945,Cult,2
North America,1945,Detective,8
North America,1945,Detective fiction,5
North America,1945,Docudrama,1
North America,1945,Documentary,25
North America,1945,Domestic Comedy,1
North America,1945,Drama,94
North America,1945,Exploitation,1
North America,1945,Family Drama,7
North America,1945,Family Film,20
North America,1945,Fantasy,6
North America,1945,Fantasy Comedy,2
North America,1945,Film adaptation,10
North America,1945,Film noir,29
North America,1945,Gangster Film,1
North America,1945,Health & Fitness,1
North America,1945,Heavenly Comedy,1
North America,1945,Historical fiction,1
North America,1945,History,12
North America,1945,Horror,12
North America,1945,Horror Comedy,1
North America,1945,Hybrid Western,1
North America,1945,Jungle Film,1
North America,1945,Media Satire,1
North America,1945,Medical fiction,1
North America,1945,Melodrama,5
North America,1945,Monster movie,1
North America,1945,Musical,29
North America,1945,Musical Drama,4
North America,1945,Musical comedy,5
North America,1945,Mystery,33
North America,1945,Northern,1
North America,1945,Period piece,3
North America,1945,Political drama,1
North America,1945,Political thriller,1
North America,1945,Propaganda film,30
North America,1945,Psychological thriller,5
North America,1945,Roadshow/Carny,1
North America,1945,Romance Film,27
North America,1945,Romantic comedy,10
North America,1945,Romantic drama,4
North America,1945,Satire,1
North America,1945,Sci-Fi Adventure,1
North America,1945,Science Fiction,2
North America,1945,Screwball comedy,1
North America,1945,Sexploitation,1
North America,1945,Short Film,50
North America,1945,Slapstick,9
North America,1945,Social problem film,1
North America,1945,Spy,5
North America,1945,Supernatural,1
North America,1945,Suspense,6
North America,1945,Swashbuckler films,2
North America,1945,Teen,1
North America,1945,Therimin music,1
North America,1945,Thriller,34
North America,1945,War film,45
North America,1945,Western,22
North America,1945,Whodunit,2
North America,1945,World History,2
North America,1945,Zombie Film,1
North America,1946,Action,19
North America,1946,Action/Adventure,12
North America,1946,Adventure,20
North America,1946,Adventure Comedy,1
North America,1946,Americana,1
North America,1946,Animal Picture,1
North America,1946,Animated Musical,1
North America,1946,Animation,25
North America,1946,B-Western,1
North America,1946,B-movie,1
North America,1946,Biographical film,4
North America,1946,Biography,4
North America,1946,Biopic [feature],5
North America,1946,Black-and-white,82
North America,1946,Buddy film,1
North America,1946,Childhood Drama,1
North America,1946,Children's,1
North America,1946,Children's/Family,2
North America,1946,Comedy,63
North America,1946,Comedy film,21
North America,1946,Comedy-drama,2
North America,1946,Coming of age,2
North America,1946,Crime Comedy,1
North America,1946,Crime Drama,4
North America,1946,Crime Fiction,45
North America,1946,Crime Thriller,15
North America,1946,Culture & Society,1
North America,1946,Detective,4
North America,1946,Detective fiction,3
North America,1946,Docudrama,2
North America,1946,Documentary,6
North America,1946,Drama,101
North America,1946,Educational,1
North America,1946,Ensemble Film,1
North America,1946,Epic,1
North America,1946,Epic Western,1
North America,1946,Family Drama,3
North America,1946,Family Film,27
North America,1946,Fantasy,6
North America,1946,Film adaptation,7
North America,1946,Film noir,39
North America,1946,Gangster Film,1
North America,1946,Gothic Film,2
North America,1946,History,1
North America,1946,Horror,8
North America,1946,Horror Comedy,1
North America,1946,Jungle Film,2
North America,1946,Melodrama,7
North America,1946,Music,3
North America,1946,Musical,30
North America,1946,Musical comedy,4
North America,1946,Mystery,38
North America,1946,Natural horror films,1
North America,1946,Period piece,4
North America,1946,Political drama,2
North America,1946,Political thriller,1
North America,1946,Propaganda film,2
North America,1946,Psychological thriller,11
North America,1946,Religious Film,1
North America,1946,Roadshow theatrical release,1
North America,1946,Romance Film,35
North America,1946,Romantic comedy,10
North America,1946,Romantic drama,8
North America,1946,Satire,1
North America,1946,Screwball comedy,1
North America,1946,Short Film,43
North America,1946,Slapstick,5
North America,1946,Sports,2
North America,1946,Spy,3
North America,1946,Superhero,1
North America,1946,Superhero movie,1
North America,1946,Suspense,6
North America,1946,Thriller,37
North America,1946,War film,10
North America,1946,Western,20
North America,1947,Action,21
North America,1947,Action/Adventure,14
North America,1947,Adventure,26
North America,1947,Adventure Comedy,1
North America,1947,Animal Picture,2
North America,1947,Animated Musical,1
North America,1947,Animation,20
North America,1947,Avant-garde,1
North America,1947,Biographical film,2
North America,1947,Biography,2
North America,1947,Biopic [feature],3
North America,1947,Black comedy,1
North America,1947,Black-and-white,93
North America,1947,Boxing,1
North America,1947,Buddy film,2
North America,1947,Children's/Family,4
North America,1947,Christmas movie,2
North America,1947,Comedy,61
North America,1947,Comedy Thriller,1
North America,1947,Comedy Western,2
North America,1947,Comedy film,12
North America,1947,Comedy-drama,4
North America,1947,Costume drama,3
North America,1947,Courtroom Drama,2
North America,1947,Crime Comedy,1
North America,1947,Crime Drama,2
North America,1947,Crime Fiction,46
North America,1947,Crime Thriller,16
North America,1947,Culture & Society,1
North America,1947,Detective,5
North America,1947,Detective fiction,4
North America,1947,Docudrama,1
North America,1947,Documentary,4
North America,1947,Domestic Comedy,1
North America,1947,Drama,99
North America,1947,Early Black Cinema,1
North America,1947,Epic,3
North America,1947,Experimental film,2
North America,1947,Fairy tale,1
North America,1947,Family Drama,2
North America,1947,Family Film,24
North America,1947,Fantasy,6
North America,1947,Fantasy Comedy,1
North America,1947,Film adaptation,6
North America,1947,Film noir,52
North America,1947,Gangster Film,2
North America,1947,Gothic Film,1
North America,1947,Heavenly Comedy,1
North America,1947,Historical Epic,1
North America,1947,Historical fiction,2
North America,1947,Horror,1
North America,1947,Instrumental Music,1
North America,1947,Jungle Film,2
North America,1947,LGBT,2
North America,1947,Marriage Drama,2
North America,1947,Melodrama,11
North America,1947,Movie serial,1
North America,1947,Music,3
North America,1947,Musical,28
North America,1947,Musical Drama,2
North America,1947,Musical comedy,5
North America,1947,Mystery,27
North America,1947,Northern,1
North America,1947,Parody,4
North America,1947,Period piece,5
North America,1947,Point of view shot,1
North America,1947,Political cinema,1
North America,1947,Propaganda film,2
North America,1947,Psychological thriller,6
North America,1947,Race movie,1
North America,1947,Religious Film,1
North America,1947,Romance Film,38
North America,1947,Romantic comedy,11
North America,1947,Romantic drama,10
North America,1947,Romantic fantasy,2
North America,1947,Satire,3
North America,1947,Science Fiction,1
North America,1947,Screwball comedy,4
North America,1947,Short Film,34
North America,1947,Silent film,1
North America,1947,Slapstick,8
North America,1947,Social issues,1
North America,1947,Sports,1
North America,1947,Spy,3
North America,1947,Superhero,2
North America,1947,Superhero movie,3
North America,1947,Surrealism,2
North America,1947,Suspense,6
North America,1947,Swashbuckler films,1
North America,1947,Therimin music,1
North America,1947,Thriller,35
North America,1947,War film,6
North America,1947,Western,22
North America,1947,World cinema,1
North America,1948,Action,27
North America,1948,Action Thrillers,1
North America,1948,Action/Adventure,25
North America,1948,Adventure,25
North America,1948,Animal Picture,2
North America,1948,Animated Musical,1
North America,1948,Animated cartoon,1
North America,1948,Animation,20
North America,1948,Backstage Musical,2
North America,1948,Biographical film,2
North America,1948,Biography,2
North America,1948,Biopic [feature],1
North America,1948,Black comedy,1
North America,1948,Black-and-white,79
North America,1948,Cavalry Film,1
North America,1948,Chase Movie,1
North America,1948,Childhood Drama,1
North America,1948,Children's,1
North America,1948,Children's/Family,1
North America,1948,Christian film,1
North America,1948,Christmas movie,1
North America,1948,Comedy,78
North America,1948,Comedy Western,1
North America,1948,Comedy film,13
North America,1948,Comedy of Errors,2
North America,1948,Comedy-drama,2
North America,1948,Coming of age,1
North America,1948,Costume Adventure,1
North America,1948,Costume drama,5
North America,1948,Courtroom Drama,1
North America,1948,Creature Film,1
North America,1948,Crime Comedy,4
North America,1948,Crime Drama,6
North America,1948,Crime Fiction,42
North America,1948,Crime Thriller,10
North America,1948,Detective,1
North America,1948,Documentary,10
North America,1948,Domestic Comedy,1
North America,1948,Drama,121
North America,1948,Educational,1
North America,1948,Epic,2
North America,1948,Escape Film,1
North America,1948,Exploitation,2
North America,1948,Family Drama,1
North America,1948,Family Film,27
North America,1948,Fantasy,6
North America,1948,Fantasy Comedy,1
North America,1948,Film \u00e0 clef,1
North America,1948,Film adaptation,5
North America,1948,Film noir,45
North America,1948,Gangster Film,5
North America,1948,Heaven-Can-Wait Fantasies,1
North America,1948,Historical drama,1
North America,1948,Horror,3
North America,1948,Horror Comedy,1
North America,1948,Indie,2
North America,1948,Jungle Film,1
North America,1948,LGBT,1
North America,1948,Melodrama,8
North America,1948,Monster,1
North America,1948,Music,1
North America,1948,Musical,29
North America,1948,Musical Drama,1
North America,1948,Musical comedy,6
North America,1948,Mystery,18
North America,1948,Parody,2
North America,1948,Period piece,1
North America,1948,Political drama,2
North America,1948,Psychological thriller,9
North America,1948,Roadshow theatrical release,1
North America,1948,Roadshow/Carny,2
North America,1948,Romance Film,43
North America,1948,Romantic comedy,14
North America,1948,Romantic drama,7
North America,1948,Romantic fantasy,2
North America,1948,Satire,1
North America,1948,Science Fiction,2
North America,1948,Screwball comedy,5
North America,1948,Short Film,41
North America,1948,Silent film,1
North America,1948,Slapstick,8
North America,1948,Slasher,1
North America,1948,Spy,4
North America,1948,Superhero movie,1
North America,1948,Supernatural,1
North America,1948,Suspense,1
North America,1948,Swashbuckler films,4
North America,1948,Thriller,37
North America,1948,War film,9
North America,1948,Western,33
North America,1948,Whodunit,1
North America,1948,World cinema,3
North America,1949,Action,30
North America,1949,Action Thrillers,1
North America,1949,Action/Adventure,17
North America,1949,Addiction Drama,1
North America,1949,Adventure,30
North America,1949,Adventure Comedy,1
North America,1949,Animal Picture,3
North America,1949,Animated cartoon,3
North America,1949,Animation,21
North America,1949,Anthology,1
North America,1949,Auto racing,1
North America,1949,Avant-garde,2
North America,1949,Biographical film,3
North America,1949,Biography,3
North America,1949,Biopic [feature],4
North America,1949,Black-and-white,90
North America,1949,Boxing,2
North America,1949,Cavalry Film,1
North America,1949,Chase Movie,1
North America,1949,Childhood Drama,1
North America,1949,Children's Fantasy,2
North America,1949,Children's/Family,5
North America,1949,Combat Films,3
North America,1949,Comedy,67
North America,1949,Comedy Western,2
North America,1949,Comedy film,15
North America,1949,Comedy-drama,5
North America,1949,Coming of age,1
North America,1949,Costume drama,5
North America,1949,Courtroom Drama,1
North America,1949,Crime Comedy,1
North America,1949,Crime Drama,8
North America,1949,Crime Fiction,36
North America,1949,Crime Thriller,11
North America,1949,Cult,1
North America,1949,Detective,3
North America,1949,Detective fiction,3
North America,1949,Docudrama,2
North America,1949,Documentary,7
North America,1949,Domestic Comedy,1
North America,1949,Drama,120
North America,1949,Ealing Comedies,1
North America,1949,Epic,2
North America,1949,Experimental film,2
North America,1949,Family Drama,5
North America,1949,Family Film,23
North America,1949,Fantasy,7
North America,1949,Fantasy Comedy,2
North America,1949,Film \u00e0 clef,1
North America,1949,Film adaptation,7
North America,1949,Film noir,45
North America,1949,Gangster Film,1
North America,1949,Historical fiction,2
North America,1949,History,1
North America,1949,Horror,3
North America,1949,Horror Comedy,1
North America,1949,Horse racing,2
North America,1949,Indie,1
North America,1949,Jungle Film,2
North America,1949,Marriage Drama,2
North America,1949,Melodrama,5
North America,1949,Music,1
North America,1949,Musical,22
North America,1949,Musical comedy,3
North America,1949,Mystery,15
North America,1949,Parody,1
North America,1949,Period piece,3
North America,1949,Political cinema,2
North America,1949,Political satire,1
North America,1949,Propaganda film,2
North America,1949,Psychological thriller,6
North America,1949,Remake,1
North America,1949,Romance Film,42
North America,1949,Romantic comedy,16
North America,1949,Romantic drama,12
North America,1949,Satire,3
North America,1949,Science Fiction,1
North America,1949,Screwball comedy,2
North America,1949,Short Film,36
North America,1949,Slapstick,5
North America,1949,Social problem film,1
North America,1949,Sports,9
North America,1949,Spy,4
North America,1949,Stop motion,1
North America,1949,Superhero movie,2
North America,1949,Supernatural,1
North America,1949,Surrealism,1
North America,1949,Suspense,2
North America,1949,Swashbuckler films,1
North America,1949,Thriller,29
North America,1949,Time travel,1
North America,1949,War film,12
North America,1949,Western,32
North America,1949,Workplace Comedy,2
North America,1949,World cinema,1
North America,1950,Absurdism,1
North America,1950,Action,29
North America,1950,Action/Adventure,28
North America,1950,Adventure,30
North America,1950,Animal Picture,2
North America,1950,Animated cartoon,3
North America,1950,Animation,19
North America,1950,Archives and records,1
North America,1950,Auto racing,1
North America,1950,Avant-garde,1
North America,1950,Backstage Musical,1
North America,1950,Biographical film,1
North America,1950,Biography,3
North America,1950,Biopic [feature],4
North America,1950,Black comedy,1
North America,1950,Black-and-white,70
North America,1950,Caper story,2
North America,1950,Chase Movie,1
North America,1950,Childhood Drama,1
North America,1950,Children's/Family,4
North America,1950,Comedy,75
North America,1950,Comedy film,18
North America,1950,Comedy of manners,1
North America,1950,Comedy-drama,4
North America,1950,Coming of age,1
North America,1950,Costume Adventure,2
North America,1950,Costume drama,4
North America,1950,Crime Comedy,2
North America,1950,Crime Drama,7
North America,1950,Crime Fiction,48
North America,1950,Crime Thriller,14
North America,1950,Detective,1
North America,1950,Detective fiction,1
North America,1950,Docudrama,3
North America,1950,Documentary,8
North America,1950,Domestic Comedy,1
North America,1950,Drama,109
North America,1950,Educational,1
North America,1950,Epic,1
North America,1950,Experimental film,1
North America,1950,Exploitation,1
North America,1950,Family Drama,1
North America,1950,Family Film,28
North America,1950,Fantasy,10
North America,1950,Fantasy Adventure,2
North America,1950,Film \u00e0 clef,1
North America,1950,Film adaptation,5
North America,1950,Film noir,45
North America,1950,Gangster Film,5
North America,1950,Heist,3
North America,1950,Historical fiction,3
North America,1950,Holiday Film,1
North America,1950,Horror,2
North America,1950,Hybrid Western,2
North America,1950,Indian Western,1
North America,1950,Indie,2
North America,1950,Jungle Film,1
North America,1950,Juvenile Delinquency Film,1
North America,1950,LGBT,2
North America,1950,Medical fiction,1
North America,1950,Melodrama,5
North America,1950,Music,1
North America,1950,Musical,27
North America,1950,Musical Drama,3
North America,1950,Musical comedy,4
North America,1950,Mystery,10
North America,1950,Nature,1
North America,1950,Northern,1
North America,1950,Parody,2
North America,1950,Period piece,2
North America,1950,Political drama,2
North America,1950,Propaganda film,1
North America,1950,Psychological thriller,7
North America,1950,Road movie,1
North America,1950,Romance Film,29
North America,1950,Romantic comedy,11
North America,1950,Romantic drama,6
North America,1950,Satire,3
North America,1950,Science Fiction,5
North America,1950,Screwball comedy,2
North America,1950,Short Film,35
North America,1950,Slapstick,6
North America,1950,Social problem film,1
North America,1950,Sports,4
North America,1950,Spy,2
North America,1950,Superhero movie,1
North America,1950,Suspense,1
North America,1950,Swashbuckler films,3
North America,1950,Thriller,29
North America,1950,War film,15
North America,1950,Western,39
North America,1950,World cinema,3
North America,1951,Action,39
North America,1951,Action/Adventure,30
North America,1951,Addiction Drama,1
North America,1951,Adult,1
North America,1951,Adventure,33
North America,1951,Alien Film,1
North America,1951,Americana,1
North America,1951,Animal Picture,3
North America,1951,Animated cartoon,5
North America,1951,Animation,14
North America,1951,Anti-war,1
North America,1951,Anti-war film,1
North America,1951,Apocalyptic and post-apocalyptic fiction,1
North America,1951,Art film,1
North America,1951,B-movie,1
North America,1951,Biographical film,6
North America,1951,Biography,4
North America,1951,Biopic [feature],1
North America,1951,Black comedy,1
North America,1951,Black-and-white,79
North America,1951,Children's,1
North America,1951,Children's/Family,3
North America,1951,Christian film,2
North America,1951,Cold War,1
North America,1951,Combat Films,2
North America,1951,Comedy,65
North America,1951,Comedy Western,1
North America,1951,Comedy film,14
North America,1951,Comedy-drama,1
North America,1951,Coming of age,1
North America,1951,Costume Adventure,3
North America,1951,Costume drama,4
North America,1951,Courtroom Drama,1
North America,1951,Crime Comedy,1
North America,1951,Crime Drama,2
North America,1951,Crime Fiction,29
North America,1951,Crime Thriller,10
North America,1951,Cult,1
North America,1951,Culture & Society,1
North America,1951,Detective,4
North America,1951,Detective fiction,3
North America,1951,Disaster,3
North America,1951,Documentary,10
North America,1951,Domestic Comedy,2
North America,1951,Doomsday film,3
North America,1951,Drama,113
North America,1951,Ealing Comedies,1
North America,1951,Educational,1
North America,1951,Epic,3
North America,1951,Epic Western,1
North America,1951,Family Drama,1
North America,1951,Family Film,24
North America,1951,Family-Oriented Adventure,1
North America,1951,Fantasy,6
North America,1951,Fantasy Adventure,1
North America,1951,Fantasy Comedy,1
North America,1951,Film adaptation,9
North America,1951,Film noir,29
North America,1951,Historical fiction,3
North America,1951,Horror,5
North America,1951,Hybrid Western,1
North America,1951,Illnesses & Disabilities,1
North America,1951,Indian Western,1
North America,1951,Japanese Movies,1
North America,1951,Jungle Film,2
North America,1951,LGBT,1
North America,1951,Marriage Drama,1
North America,1951,Melodrama,7
North America,1951,Monster movie,1
North America,1951,Music,3
North America,1951,Musical,21
North America,1951,Musical Drama,2
North America,1951,Mystery,10
North America,1951,Parody,4
North America,1951,Period piece,4
North America,1951,Political drama,1
North America,1951,Political thriller,1
North America,1951,Pornographic movie,1
North America,1951,Pornography,1
North America,1951,Prison,1
North America,1951,Propaganda film,1
North America,1951,Psychological thriller,8
North America,1951,Religious Film,1
North America,1951,Remake,2
North America,1951,Romance Film,46
North America,1951,Romantic comedy,13
North America,1951,Romantic drama,8
North America,1951,Satire,3
North America,1951,Science Fiction,13
North America,1951,Screwball comedy,4
North America,1951,Short Film,33
North America,1951,Slapstick,6
North America,1951,Social problem film,1
North America,1951,Sports,9
North America,1951,Spy,4
North America,1951,Stop motion,1
North America,1951,Superhero,1
North America,1951,Superhero movie,1
North America,1951,Suspense,3
North America,1951,Swashbuckler films,2
North America,1951,Therimin music,2
North America,1951,Thriller,29
North America,1951,War film,19
North America,1951,Western,35
North America,1951,Whodunit,1
North America,1951,Workplace Comedy,1
North America,1951,World cinema,3
North America,1951,Zombie Film,1
North America,1952,Action,40
North America,1952,Action Thrillers,1
North America,1952,Action/Adventure,25
North America,1952,Adventure,46
North America,1952,Adventure Comedy,5
North America,1952,Alien Film,1
North America,1952,Animal Picture,1
North America,1952,Animals,1
North America,1952,Animated cartoon,2
North America,1952,Animation,25
North America,1952,Art film,1
North America,1952,Biographical film,10
North America,1952,Biography,3
North America,1952,Biopic [feature],10
North America,1952,Black-and-white,69
North America,1952,Boxing,2
North America,1952,Buddy film,1
North America,1952,Caper story,1
North America,1952,Children's/Family,4
North America,1952,Christian film,1
North America,1952,Combat Films,2
North America,1952,Comedy,68
North America,1952,Comedy Western,1
North America,1952,Comedy film,19
North America,1952,Comedy of Errors,3
North America,1952,Comedy-drama,8
North America,1952,Costume Adventure,2
North America,1952,Costume Horror,1
North America,1952,Costume drama,2
North America,1952,Crime Drama,2
North America,1952,Crime Fiction,23
North America,1952,Crime Thriller,9
North America,1952,Cult,1
North America,1952,Docudrama,2
North America,1952,Documentary,9
North America,1952,Dogme 95,1
North America,1952,Domestic Comedy,3
North America,1952,Drama,109
North America,1952,Epic,4
North America,1952,Family Drama,4
North America,1952,Family Film,27
North America,1952,Fantasy,4
North America,1952,Film \u00e0 clef,1
North America,1952,Film adaptation,10
North America,1952,Film noir,22
North America,1952,Glamorized Spy Film,1
North America,1952,Gothic Film,1
North America,1952,Heist,1
North America,1952,Historical Epic,1
North America,1952,Historical drama,1
North America,1952,Historical fiction,1
North America,1952,History,1
North America,1952,Horror,1
North America,1952,Hybrid Western,1
North America,1952,Indian Western,1
North America,1952,Jungle Film,2
North America,1952,Marriage Drama,2
North America,1952,Melodrama,4
North America,1952,Music,1
North America,1952,Musical,28
North America,1952,Musical Drama,2
North America,1952,Musical comedy,4
North America,1952,Mystery,12
North America,1952,Nature,1
North America,1952,Northern,2
North America,1952,Parody,2
North America,1952,Period piece,9
North America,1952,Political drama,1
North America,1952,Political satire,1
North America,1952,Political thriller,1
North America,1952,Prison,2
North America,1952,Propaganda film,1
North America,1952,Psychological thriller,4
North America,1952,Remake,1
North America,1952,Revisionist Western,1
North America,1952,Road movie,1
North America,1952,Romance Film,44
North America,1952,Romantic comedy,9
North America,1952,Romantic drama,10
North America,1952,Satire,4
North America,1952,Science Fiction,7
North America,1952,Screwball comedy,1
North America,1952,Short Film,41
North America,1952,Slapstick,4
North America,1952,Sports,6
North America,1952,Spy,4
North America,1952,Superhero movie,1
North America,1952,Suspense,4
North America,1952,Swashbuckler films,8
North America,1952,Television movie,1
North America,1952,Thriller,19
North America,1952,Tragedy,1
North America,1952,Travel,1
North America,1952,War film,6
North America,1952,Western,38
North America,1952,World cinema,1
North America,1953,Action,44
North America,1953,Action/Adventure,22
North America,1953,Addiction Drama,1
North America,1953,Adventure,47
North America,1953,Adventure Comedy,2
North America,1953,Alien Film,2
North America,1953,Alien invasion,2
North America,1953,Americana,1
North America,1953,Animal Picture,1
North America,1953,Animals,3
North America,1953,Animated cartoon,1
North America,1953,Animation,24
North America,1953,Art film,1
North America,1953,Avant-garde,1
North America,1953,B-Western,1
North America,1953,B-movie,2
North America,1953,Backstage Musical,1
North America,1953,Biker Film,1
North America,1953,Biographical film,7
North America,1953,Biography,5
North America,1953,Biopic [feature],6
North America,1953,Black comedy,1
North America,1953,Black-and-white,49
North America,1953,Boxing,1
North America,1953,Cavalry Film,1
North America,1953,Children's,1
North America,1953,Children's Fantasy,1
North America,1953,Children's/Family,3
North America,1953,Christian film,2
North America,1953,Combat Films,2
North America,1953,Comedy,71
North America,1953,Comedy film,18
North America,1953,Comedy-drama,3
North America,1953,Costume Adventure,1
North America,1953,Costume drama,8
North America,1953,Courtroom Drama,1
North America,1953,Creature Film,3
North America,1953,Crime Drama,2
North America,1953,Crime Fiction,24
North America,1953,Crime Thriller,5
North America,1953,Cult,2
North America,1953,Detective,2
North America,1953,Detective fiction,1
North America,1953,Disaster,2
North America,1953,Docudrama,3
North America,1953,Documentary,10
North America,1953,Doomsday film,1
North America,1953,Drama,117
North America,1953,Dystopia,1
North America,1953,Educational,1
North America,1953,Ensemble Film,1
North America,1953,Environmental Science,1
North America,1953,Epic,5
North America,1953,Experimental film,1
North America,1953,Family Drama,1
North America,1953,Family Film,25
North America,1953,Fantasy,5
North America,1953,Film adaptation,6
North America,1953,Film noir,19
North America,1953,Filmed Play,1
North America,1953,Health & Fitness,1
North America,1953,Historical fiction,5
North America,1953,History,5
North America,1953,Horror,12
North America,1953,Indie,1
North America,1953,Jungle Film,1
North America,1953,Juvenile Delinquency Film,1
North America,1953,LGBT,1
North America,1953,Marriage Drama,2
North America,1953,Medical fiction,1
North America,1953,Melodrama,4
North America,1953,Monster,2
North America,1953,Monster movie,1
North America,1953,Music,2
North America,1953,Musical,37
North America,1953,Musical Drama,1
North America,1953,Musical comedy,4
North America,1953,Mystery,9
North America,1953,Nature,3
North America,1953,Outlaw biker film,1
North America,1953,Parody,3
North America,1953,Period piece,5
North America,1953,Political cinema,1
North America,1953,Political drama,3
North America,1953,Political thriller,1
North America,1953,Psychological thriller,5
North America,1953,Revisionist Western,1
North America,1953,Roadshow theatrical release,1
North America,1953,Romance Film,51
North America,1953,Romantic comedy,14
North America,1953,Romantic drama,12
North America,1953,Satire,1
North America,1953,Sci-Fi Horror,1
North America,1953,Science Fiction,19
North America,1953,Screwball comedy,2
North America,1953,Sex comedy,1
North America,1953,Sexploitation,1
North America,1953,Short Film,40
North America,1953,Slapstick,5
North America,1953,Sports,7
North America,1953,Spy,2
North America,1953,Stop motion,1
North America,1953,Suspense,2
North America,1953,Swashbuckler films,4
North America,1953,Sword and Sandal,1
North America,1953,Thriller,23
North America,1953,War film,14
North America,1953,Western,33
North America,1953,World cinema,2
North America,1954,Action,27
North America,1954,Action Thrillers,1
North America,1954,Action/Adventure,30
North America,1954,Adventure,44
North America,1954,Airplanes and airports,1
North America,1954,Alien Film,1
North America,1954,Americana,1
North America,1954,Animal Picture,1
North America,1954,Animation,20
North America,1954,B-movie,2
North America,1954,Backstage Musical,1
North America,1954,Biographical film,2
North America,1954,Biography,1
North America,1954,Biopic [feature],1
North America,1954,Black-and-white,38
North America,1954,British Empire Film,1
North America,1954,Cavalry Film,2
North America,1954,Children's/Family,7
North America,1954,Christian film,2
North America,1954,Christmas movie,1
North America,1954,Combat Films,2
North America,1954,Comedy,45
North America,1954,Comedy Western,1
North America,1954,Comedy film,12
North America,1954,Comedy-drama,3
North America,1954,Costume Adventure,2
North America,1954,Costume drama,4
North America,1954,Courtroom Drama,1
North America,1954,Creature Film,3
North America,1954,Crime Drama,2
North America,1954,Crime Fiction,29
North America,1954,Crime Thriller,18
North America,1954,Detective,4
North America,1954,Detective fiction,4
North America,1954,Disaster,1
North America,1954,Docudrama,2
North America,1954,Documentary,8
North America,1954,Drama,85
North America,1954,Epic,4
North America,1954,Family Drama,1
North America,1954,Family Film,24
North America,1954,Fantasy,5
North America,1954,Film adaptation,11
North America,1954,Film noir,22
North America,1954,Gangster Film,1
North America,1954,Historical fiction,1
North America,1954,History,1
North America,1954,Holiday Film,1
North America,1954,Horror,12
North America,1954,Indian Western,3
North America,1954,Indie,2
North America,1954,Jungle Film,1
North America,1954,Marriage Drama,1
North America,1954,Melodrama,3
North America,1954,Monster,1
North America,1954,Monster movie,1
North America,1954,Movies About Gladiators,1
North America,1954,Music,1
North America,1954,Musical,18
North America,1954,Musical comedy,3
North America,1954,Mystery,17
North America,1954,Natural horror films,2
North America,1954,Nature,1
North America,1954,Northern,1
North America,1954,Parody,1
North America,1954,Period piece,6
North America,1954,Political drama,1
North America,1954,Prison,1
North America,1954,Psychological thriller,4
North America,1954,Revisionist Western,2
North America,1954,Road movie,1
North America,1954,Romance Film,26
North America,1954,Romantic comedy,5
North America,1954,Romantic drama,9
North America,1954,Satire,1
North America,1954,Sci-Fi Adventure,1
North America,1954,Sci-Fi Horror,1
North America,1954,Science Fiction,14
North America,1954,Screwball comedy,1
North America,1954,Short Film,40
North America,1954,Slapstick,2
North America,1954,Sponsored film,1
North America,1954,Spy,3
North America,1954,Steampunk,1
North America,1954,Superhero,1
North America,1954,Superhero movie,1
North America,1954,Suspense,6
North America,1954,Swashbuckler films,2
North America,1954,Sword and Sandal,1
North America,1954,Television movie,1
North America,1954,Thriller,30
North America,1954,War film,12
North America,1954,Western,27
North America,1954,World cinema,5
North America,1955,Action,30
North America,1955,Action Thrillers,1
North America,1955,Action/Adventure,26
North America,1955,Addiction Drama,2
North America,1955,Adventure,35
North America,1955,Alien Film,1
North America,1955,Animal Picture,1
North America,1955,Animals,1
North America,1955,Animated Musical,1
North America,1955,Animated cartoon,1
North America,1955,Animation,28
North America,1955,Archaeology,1
North America,1955,B-Western,3
North America,1955,B-movie,3
North America,1955,Biographical film,10
North America,1955,Biography,6
North America,1955,Biopic [feature],13
North America,1955,Black comedy,2
North America,1955,Black-and-white,31
North America,1955,Buddy film,1
North America,1955,Caper story,1
North America,1955,Chase Movie,2
North America,1955,Children's/Family,6
North America,1955,Christmas movie,1
North America,1955,Comedy,50
North America,1955,Comedy Thriller,1
North America,1955,Comedy film,18
North America,1955,Coming of age,2
North America,1955,Concert film,1
North America,1955,Costume Adventure,1
North America,1955,Costume drama,5
